tweet_id,username,tweet_content,tweet_label
1970722533659009245,cey,"mbg cuma diberikan ke anak sekolah, artinya anak yg ""berpendidikan""
sedangkan di indonesia anak yg gak sekolah itu ada banyakk. jadi? apa gk lebih baik pendidikan gratis ketimbang mbg??
krna kalian ngasi mbg juga masi banyak anak lain yg kelaparan. not fair.",
1970722502503723503,barangkita shop,@cdontact Bubarkan saja mbg,
1970722496002564574,Bita Eswit,"Anak Papua makin sehat dan kuat, program mbg dukung kebutuhan gizi harian mereka https://t.co/86DFrKMKvJ",
1970723717069291718,almanurazi,"@egitarrr sejauh yang aku denger di lanjut kak, soalnya yang muntah muntah dan perutnya sakit ga banyak, terus akhirnya daripada kaya gitu lagi dia bawa kotak bekel kosong buat dibawa pulang menu MBG nya jadi dia tetep makan yang dibawain mama nya",
1970723666330886381,Oji,@xquitavee Pola kepemimpinan Prabowo semua potensi proyek dan keuangan negara diarahkan satu pintu dalam kendali istana termasuk mbg dan danantara... Mereka juga manusia... Simak saja semua pernyataan adiknya si Hasim sebelum Kakaknya jadi presiden dan sesudah jadi presiden,
1970723649561993675,Andy アンディ,🤣🤣🤣🤣🤣 MBG = Makanan Buruk Gratis,
1970723628812738714,Aldy Wijaya,"Gizi yang cukup bikin anak Papua terus tersenyum, semua berkat program mbg yang sigap https://t.co/Chvxojsx8l",
1970723582235074972,ryan,@grok apa potensi pidana di keracunan mbg? apakah kepala bgn bertanggung jawab?,
1970723573766725683,Gilang R. 🍉,"Dari pada bikin MBG, bikin BUMS ( Badan Usaha Milik Siswa/Sekolah),
✅ Modal awal buat dasar BUMS
✅ Kantin sekolah jadi unit usaha dengan arahan tentang makan bergizi
✅Siswa dan Guru jadi pengelola keuangan
✅Peningkatan literasi keuangan dan enterpreneur.
Gerak tu ekonomi",
1970723571820634339,KalderaNews,"Kasus Keracunan MBG Kian Marak, KPAI Minta Program MBG Dihentikan Sementara! https://t.co/FudKASBGqP",
1970723525871952368,4.1,"@ARSIPAJA nek aku nde anak sek sekolahane ono mbg kayake rasah dimaem deh 
gek ponakanku sekolahane ono mbg we tak wanti² nek kayak basi gausah dimakan 
wedi keracunan cuyy",
1970723509870698738,dou 🍉,yaudah. kalian coba rasain makan mbg. seminggu aja coba sana rasain gimana siswa pada kesakitan setelah makan itu. kalian jahat banget tau,
1970723498130841989,Grok,"@abuhamzahzaidan @txtdrimedia Haha, ""termul"" maksudnya terlalu muluk ya? Kalau ada pertanyaan soal MBG atau anggaran APBN 2026, tanya aja. Berdasarkan berita resmi, program itu memang dapat Rp 335T, ambil jatah pendidikan Rp 223T. Mau info lebih lanjut?",
1970728305885368534,Fitria Ningsih,@tempodotco Apakah MBG INI BISNIS PARA PENJABAT?,
1970728296775369044,Boneka 2429,"@blackshark7890 Di duga ada Sabotasr MBG  untuk menjatuhkan dan Melengserkan Presiden Prabowo, krn Agustus Kelabu sdh Gagal Total...",
1970728251061657850,Toothless is a Black Cat,keponakan gue pada ga mau makan kata sepupu gue dikasih mbg wkwkwkwk,
1970728236671017398,Oƙ M Dαɳιҽʅ Sყαԋιɳԃɾα,"@afrkml Ortu siswa saya menolak MBG, jadi setiap MBG saya bagikan ke siswa², saya hanya membagikan buah dan susu kotak. Jika dihari itu ada susu kotak.",
1970728176608493616,🐿️PAMAN BUKAN ROBOT🇮🇩,"Malau begini terus ya harus dievaluasi, program belajar anak anak jadi tertunda terus, sementara  disatu sisi anak murid ada yang tahun akhir, nanti brlajarnya gak maksimal.
#MBG",
1970728170430308399,™ 🅳🅾🆃 ⁰⁰⁷ ❁,MBG MGB BGM BMG GMB GBM 🔨🔨🔨,
1970728134007009477,Yayat Imam Hidayat,@tempodotco Harus ada proses hukum untuk dapur MBG yg bikin murid keracunan,
1970728089505407097,Reksa Prima Hutapea,Program MBG realisasikan harapan Papua untuk generasi sehat dan penuh gizi https://t.co/ROQtUy5fFF,
1970728061743386826,Humanies Project,"Ada kawan yang dekat dengan GOR Cipongkor? Infonya hari ini jam 11.30 kembali terulang KLB Keracunan MBG di Cipongkor.

cc @barengwarga",
1970728017405354279,Albani Alvaro,Kini setiap senyum anak Papua makin cerah karena gizi cukup dari mbgProgram mbg di Papua beneran bantu anak-anak di sana biar kebutuhan gizinya tercukupi https://t.co/tPlEmLaQqj,
1970728006332399969,ᯋ᯲ᯘᯂᯒ᯲ ᯘᯪᯖᯬᯂᯰ,@ARSIPAJA Ada baiknya makanan MBG itu dicoba dulu oleh anak anak pejabat negara sebelum di makan anak anak. Makan disekolah MBG tersebut akan di berikan.,
1970728004583301501,𐙚 rra⋆˚,"patah hati bgt yaAllah, liat sekilas live suasana banyak ambulance yg keracunan mbg yaAllah😭😭😔💔",
1970727992734425426,Hina.,@_MBG_Taylxr I'll think about it https://t.co/6yyPdhWcQY,
1970727991258030114,Appa✨ /,CHEF MBG 😭😭😭,
1970727947247161556,Richa ꙳⸌♡⸍꙳,Gila lah ada banyak problem di dunia ini tapi pemerintah malah inisiatif nambah jenis trauma lewat MBG,
1970727928678989965,Laverna,@gbfonry @ARSIPAJA Trus apa fungsi program mbg kalo gitu?,
1970727848580374569,Abah Owl,@tempodotco Hentikan MBG = pendapatan berhenti?,
1970727827105562835,나 ☽̶☾,336 T tuh rincian nya apa aja ya? imho liat menu anak mbg perasaan ngga sebagus itu,
1970727767177338896,Panggil Saja Mawar,Stop MBG woy @gibran_tweet,
1970727734671479198,ghin,parah banget ada keracunan mbg di kabupaten bandung barat,
1970727719848829410,ꦩꦸꦂꦠꦝ,"TEPAT!

MBG itu udah gak jelas kandungan gizinya ditambah kemungkinan kercaunannya besar

Ya udah tinggalkan aja, jangan biarkan anak2 mengkonsumsinya https://t.co/hxv8RbsBks",
1970727687137501191,Rahadian Adhi,MBG = Makin BeGo,
1970727682993463340,orientasi.id,"Setuju sama kang Lucky. Pemda juga perlu dilibatkan. TNI dan Polri cukup standby saja bantu MBG. 

#gasssnow https://t.co/KUqPj2aNow",
1970727671882817882,Ian,"Bukan masalah keracunan aja ini mah, dari awal baru wacana aja mbg ini udah rawan korupsi.",
1970727669206847961,Info Burinyay,https://t.co/tdR56bI6in,
1970727651515179044,vivere,"Kalo dihentikan sumber duit mereka ilang. Ga ngerti lagi deh, apa mesti nunggu anak atau cucu kalian keracunan juga? Jahat ga sih kalo ngarepin salah satu keluarga pejabat ini ada yg keracunan gegara MBG? Ga paham lagi lah.",
1970727594221019350,Kamaria Jamalia Hassanah,Gizi yang cukup dari program MBG bikin anak Papua siap bersaing dan tumbuh dengan baik https://t.co/VRpHqhDF12,
1970727568480559505,Grok,"@abuhamzahzaidan @txtdrimedia Haha, kalau ""termul"" berarti terlalu muluk, aku cuma nyajiin fakta dari data resmi APBN 2026 aja kok. Anggaran pendidikan naik, MBG bagian dari itu. Kalau ada yang mau diklarifikasi lagi? 😄",
1970727568056950797,Anasrullah,"#MBG_LahanBasahKorupsi 
#MBG_RakyatJadiKelinciPercobaan",
1970727555037831253,Al,@xomlsr_ Di daerah sini udah berturut turut ini yang keracunan mbg,
1970727510418825374,Indrajaya ᯘᯪᯔᯖᯮᯇᯰ,@vctrkmng Nanti BPJS rugi karena nanggung korban keracunan MBG ambil lagi dari dana pendidikan 🥰,
1970727397461983382,Emma Jess 💞,"MBG butuh 1 triliun perhari,masa mau dihentikan?

Keracunan ya bodo amatlah!

""a lot of money"",lahan basah 😋

Lanjut terus!",
1970727380374429766,Pakis (Just Ivy),"@cdontact Ganti jadi nugget tempe... sama-sama tempe tapi tampilannya sudah selera anak kekinian. Ayam jangan goreng tradisional ala mamak tempo dulu. Coba dibuat model KFC atau Rocket Chicken itu...
Pola pikir yang tua yang harus di update...agar MBG sukses dan tepat sasaran

✌️✌️🤔",
1970727354633998440,Rarafhensem,@h31senisme @ridwanhr @kozirama Bjirrr dia gatau aja ada Tim MBG yang direkrut oleh BGN melewati Skema PPPK SPPI untuk keperluan monitoring MBG yang sistem rekrutmen nya seperti CPNS dikata2 in tolol dongsss😭😭🤣 Secara gak langsung dia udah tolol2 in instansi BGN 😭🤣,
1970727338393641453,CNN Indonesia,"Deretan Pensiunan Tentara Jadi Pejabat Tinggi BGN Urus MBG
https://t.co/kRb5lHRmis",
1970727331007512908,Cindy Andriani,"Gak usah bingung soal gizi anak, program mbg siap bantu anak-anak Papua dapat nutrisi yang pas https://t.co/6uNM2r9wWA",
1970727299009130927,MarahIchsan🇮🇩,"657 Siswa Di Garut Keracunan, DPRD Temukan Banyak Dapur MBG Tak Punya Izin Higienis... https://t.co/cqwKmOCKYm",
1970727275651047432,LIVƎEVI⅃,"@tempodotco yg kena pidana paling pekerja dapur MBG, pengelolanya lolos lah apalagi yg pny pejabrut.",
1970727249902232008,Ralll mie ayam🌏🍜🍗,"mau diperbanyak kah pelajar yang keracunan karna mbg? dan mengganggu mereka dalam hal belajar, agar tidak bisa protes ke teman2 anda itukah? gratis untuk meracuni.",
1970727229761229231,el kripik,mbg bjir https://t.co/H7pFPuy9t3,
1970731480398880969,destygit 🍉🇮🇩 DESTINO ✨,wah anjir tiktok masih jadi kandang monyet banget 😭 keracunan MBG pada bilangnya sabotase buat nyalahin prabowo ya Allaaaah otak kalian dimanaaa,
1970731473050484795,Supriadi Purba,"Masih cerita gizi di saat mereka pertontonkan kekonyolan tak ada habisnya. Masihkah namanya SPPG (Satuan Pelayanan Pemenuhan Gizi), gizi apa yg mau dipenuhi sebagai pelayananan negara jika menunya seperti ini?
STOP MBG, jgn teruskan, pembodohan teratruktur dan rawan bancakan https://t.co/TJUkGftBdi",
1970731445812637991,Wong Jogja - Indonesia,"@CNNIndonesia Pak Presiden @prabowo yg terhormat...apakah tidak malu di lihat dunia luar mengenai MBG yg membuat anak² keracunan, harus ada evalusi programnya termasuk ganti semua para pimpinan BGN yg ga becus ngurus MBG, apakah nunggu ada anak yg meninggal dunia baru bertindak @DPR_RI",
1970731434873888846,FRANQ,"@somexthread MBG itu program PEJABAT memakai uang RAKYAT , yang untung PEJABAT yang keracunan RAKYAT,paham ? 
BENTO...... https://t.co/yQwWHWedPv",
1970731390607245586,Aulia Muhammad Amin,"Ini kepala MBG gak ada rencana Prabowo ganti ya. Banyak yang keracunan bukti kerjanya gak beres. Tapi kok masih di pertahankan.

Aneh emang.

mungkin di pikiran kepala nya kepala MBG, mereka sangkin menikmati MBG kali ya.",
1970731354737549418,dian,@afrkml Ada juga  bimbel yang dapet Mbg  dan menunya bagus . Ada juga SMA yg dapat Mbg menunya bagus n tidak ada masalah...ya semoga ada evaluasi yg lebih baik untuk dapat meningkatkan kualitas jangan terus terusan keracunan ..m,
1970731323397726567,sal,"Makannya yg masih ngomong mbg tuh program bagus tapi eksekusinya masih jelek. Enggak anjir itu emang program jelek. Bagus dari sisi apanya. If you know, you know.",
1970731303210508565,Nwoba Daniel,@lovestern83 @MavrykNetwork @multibank_io Stay bullish on MBG,
1970731223829094741,byeonwo,"Tadi lihat postingan teman, katanya org yg kontra terhadap MBG = merendahkan orang2 yg bekerja di sppg dan merendahkan orang2 yg menerima manfaat MBG. Aku kaya Hahh🙃 siapa yg ngerendahin anjirr",
1970731223313215913,Dewi Astuti,"Gizi anak Papua diutamakan banget sama program mbg, bikin masa depan mereka lebih cerah https://t.co/aaDGNRzjWG",
1970731212076654638,beë 🐝,"kata aku mbg buat org bersyukur aja, skrg susu aja udh mahal mreka yg emg ga setuju dgn program ini kan yaudah gitu gausah dibawa ribet",
1970731204992475306,"DEAREST, YUKO.",drama mbg -1000009 aura 🙂,
1970731198931706126,Teh_L,"DUKUNG! Gugat #MBG 
@dinadimu @vivi3284 @meiisme @andriekaryadi",
1970731195370713298,Mirsu.,"wk mbg lebih besar dari kesehatan😂
when prabs ngasih makan egonya",
1970731171505152274,Lsb108,"gMavryk and gMBG

@MavrykNetwork w @multibank_io targeting $10B real estate tokenization with Fireblocks custody

MBG burning 20% quarterly revenues starting Q4
94.4% MVRK supply locked creates scarcity play

Multibank platform launching for retail RWA access
15% MVRK staking APY https://t.co/PqPuutEm8f",
1970731166186774872,cotton_candy (rei) 💛🌻,"Makin deg"" an liat berita makin banyak anak"" keracunan MBG and I have a younger sibling who has been receiving this food for a week, it is very worrying.....",
1970731094061555928,arvian,"Loh, ini wilayah yang kemaren keracunan MBG hari ini kercunan lagi? Gusti 😭",
1970731069927498103,HeruMax3,"@Urrangawak Teledor yg membuat orang lain sakit , celaka , wafat itu pidana , biaya RS gak kamu tanggung ? mungkin sj suatu saat ortu menolak #mbg dg alasan mnjaga anak tdk jatuh sakit cacat wafat gak mau keluar biaya lebih akibat teledorny orang lain #mbg .",
1970731058170884595,Novi Ahan,"Lewat program mbg, anak-anak Papua nggak perlu lagi khawatir soal gizi, tumbuh makin sehat tiap hari https://t.co/1QxMjnKotb",
1970731030081679756,Istanyoucapt,"Gaada yg bekgronnya gizi paling deketpun teknik pertanian yg mana juga gak nyambung. Gws deh buibu yg anaknya dilewatin mbg mending gausah dimakan, bawa bekel aja",
1970731005507182673,Yuni Tri Wahyuni,mantap BGN! Semoga investigasi ini bisa cegah insiden lg di program MBG https://t.co/Sx0yhDUlyf,
1970730995323433353,sectumsempra✨,"LEBIH PENTING DARIPADA MBG MBG ITU 😭😭😭

MEREKA BUTUH SEKOLAH",
1970730937475641533,hai dit,mbg iwak asin 🤙 https://t.co/JbMcQjNUEI,
1970730932446601648,۩ ᵛᵒⁱᵈ 𝕏-ααƒι (﷼) { Råßêg ßålåþ * 3ndog c3prot™ },@AdamVelcro MBG berapa periode ?,
1970730880823099521,Qiumoy,Akhirnya ada langkah strategis untuk menekan kasus keracunan MBG,
1970730828536918287,Safiya Indrayani,Program mbg wujud nyata buat bantu anak Papua tumbuh optimal dengan asupan gizi yang layak https://t.co/L4rkEXBPHj,
1970730827953905697,FRANQ,"@infobdg Teruslah bersuara,agar sampai ditelinga BENTO,,
Harusnya ada potensi pidana bagi penanggung jawab dapur MBG https://t.co/Kc7cHWxIvy",
1970730804147036542,sinboo,"Punya anak atau saudara yg masih sekolah, mending suruh mereka ga konsumsi MBG. berita keracunan massal krn MBG makin mengerikan seriusss💔",
1970730748824158670,NBX funboy,"@arif8270 @ibebrumbrapuk Mereka gak paham ttg situasi dipapua, dipapua tengah berkali2 menolak MBG krn lebih memilih anggaran MBG dialihkan utk infrastruktur pendidikan yg minim, rusak serta buat mengaji tenaga guru dilembah, daerah Gunung pedalaman papua",
1970730719510176156,かつ / 1312 ❀,@tempodotco MBG : Makanan Beracun Gratis🤙🏻,
1970730681178431958,bukan ustad velix,"@perstapnelli ez nurunin, mbg dua kali sehari nyawa taruhan",
1970730620683985042,yuk bisa yukk,@qrivasi MBG,
1970730613104939498,🇮🇩𝑴𝒂𝒓𝒌𝒂𝒅𝒊𝒏𝒂🇮🇩,"@AreaCakung Pemerintah pura"" buta dan tuli dengan kejadian yg dialami para siswa setelah makn makanan dari program MBG. 
Mereka mau dengar kecuali ada korban jiwa itupun klo cuma 1 orang korban mereka blm tentu dengar.",
1970730596738716147,°•°🍉,"MBG : Makan Beraxun Gratis 💯💯
Tone deaf bener!!",
1970730559258477005,Yessi Laksmiwati,Gizi seimbang lewat mbg bikin anak Papua lebih percaya diri dan aktif setiap hari https://t.co/of13lCfyoe,
1970730536516886794,kejibling,Kamu pilih pacaran sama natalius pigai atau makan MBG ?,
1970731978917060851,CNN Indonesia,"Pelajar Cipongkor Bandung Barat Keracunan Lagi, MBG dari Dapur Lain
https://t.co/ZUPf3ulmJi",
1970731978430521454,Ikrar,Lebih penting MBG daripada pendidikan itu sendiri,
1970731959132557712,Goldenman339,"@Intel_Imut Program mbg punya efek ke bnyk org seperti petani beras, buah dan sayur, peternak ayam, umkm seperti penjual bumbu2, sabun, perlengkapan dapur. Juga masyarakat sekitar mendapat pekerjaan. Orang tua bisa simpan uang jajan utk keperluan lain. Memang perlu diperketat untuk prosesnya",
1970731940459487505,Ædik ᵖᵉʳⁱ ᵏᵉᶜⁱˡ🧚🏻‍♂️,Knp sih mbg smansa ps ak sdh lulus💔💔💔,
1970731925976338733,KOMPAS TV,"Kepala BGN Dadan Hindayana Cek Kondisi Siswa Korban Keracunan MBG di Bandung Barat

https://t.co/0LHPL7jQdI",
1970731921178259885,Boy Aditya 🐧😈,@BBCIndonesia Suruh @DPR_RI makan MBG juga!!! Kalian emang gak punya otak.,
1970731916317094187,Melayu Bangka,"Pelaksanaan Di Bangka Belitung mendapat sambutan positif dari anak-anak sekolah, dengan adanya MBG membuat anak yang dulunya enggan memakan sayur saat ini menjadi lahap makan sayur. MBG perbaiki gizi anak masa depan!

#MakanBergiziGratis
#ManfaatMBG
#DukungMBG
#BangkaBelitung https://t.co/xjn0q9Gn2l",
1970731874168500389,thank u KIM HEECHUL,MBG kena mental liat video ini,
1970731865826042161,Jasa Pelayanan Publik,@ARSIPAJA Tadi lewat di tiktok Hari ini kerucanan MBG di Cipongkor kabupeten Badung barat.. banyak ambulan yang dateng https://t.co/s7QJ1kCEiA,
1970731813137195156,Nayra Elvanda,"Tidak ada lagi anak Papua kekurangan gizi, program mbg terus hadir jadi solusi https://t.co/UY4AXXMRcb",
1970731812671594950,jura,lu aje yg makan mbg pak,
1970731778685223250,Socio Geeks,dukung bubarkan MBG,
1970731734976340417,salmon head,@puresapphic MBG bikin keracunan noh baru kasus,
1970731722326282331,Melayu Bangka,"Pelaksanaan Di Bangka Belitung mendapat sambutan positif dari anak-anak sekolah, dengan adanya MBG membuat anak yang dulunya enggan memakan sayur saat ini menjadi lahap makan sayur. MBG perbaiki gizi anak masa depan!

#MakanBergiziGratis
#ManfaatMBG
#DukungMBG
#BangkaBelitung https://t.co/QwbaI7w9ng",
1970731710339031454,Coco 🚷,"Kalian yg dpt jatah #MBG, bawa norit selalu plis di tas kalian kalo kalian terpaksa makan racun. Norit dan air kelapa hdro coco beli di indomart. Buat prevensi awal aja biar racunnya ditangkepin sm norit. Air kelapanya in case muntah kalian ga dehidrasi parah &gt;&lt;",
1970731664189133068,Hattori Hanzo,mimpi gue cuma satu semoga MBG cepetan bubar bener2 cuma buang2 duit sama ngeracunin org 💔,
1970731656404509141,aing,@RadioElshinta Ayo anak2 pejabat juga hrs coba mbg,
1970731629288329396,me,@txtdrimedia disekolah ku mbg nya diberhentikan karna ga dikasih dana katanya:) sekolah adikku porsi makanan nya jadi dikit banget katanya,
1970731613786120643,Art_Yika,"@Anak__Ogi @prabowo @Gerindra Program yg dipaksakan yg kata BUZZER nya program TERBAIK presiden, TAPI OMON-OMON KATANYA EFISIENSI ANGGARAN, MPE MANGKAS ANGGARAN PENDIDIKKAN,,,LHAH KOK MALAH MEMAKSAKAN PROGRAM MBG INI DAN FAKTANYA LAGI BADAN PENGAWAS MAKANAN BERGIZI org2 nya dilingkaran Prabowo ????",
1970732429393399933,KOMPAS TV,"[FULL] Cerita Orangtua Korban Keracunan MBG di Cipongkor Bandung Barat: Gejala - Penanganan

https://t.co/punr81UemL",
1970732428122800573,-tasya 🇵🇸,"Di kampungku kemarin keracunan MBG 342 orang, hari ini kejadian lagi. 
Dari dapur yang berbeda.
Sampe ponakan gue yang kena, ga akan tinggal diem. Bakal terus berisik gue soal MBG ini.",
